Map23 (K),Field (Oe),Position (Deg),R2 #3 YPt0.41Pd0.59Bi (Ohm),ChNo
9.4855595,-0.269788533449173,90.0144,0.023683,2
9.5094604,-0.269788533449173,90.0144,0.023683,2
9.5516968,-0.269788533449173,90.0144,0.023683,2
9.5724783,-0.269788533449173,90.0144,0.023684,2
9.4665842,-0.269788533449173,90.0144,0.023684,2
9.3613834,-0.269788533449173,90.0144,0.023684,2
9.2586679,-0.269788533449173,90.0144,0.023683,2
9.1557131,-0.269788533449173,90.0144,0.023683,2
9.0503435,-0.269788533449173,90.0144,0.023681,2
8.9470596,-0.269788533449173,90.0144,0.023679,2
8.843586,-0.269788533449173,90.0144,0.02368,2
8.7404795,-0.269788533449173,90.0144,0.023679,2
8.6363249,-0.269788533449173,90.0144,0.02368,2
8.5324965,-0.269788533449173,90.0144,0.023677,2
8.4303942,-0.269788533449173,90.0144,0.023678,2
8.32792,-0.269788533449173,90.0144,0.023677,2
8.2263155,-0.269788533449173,90.0144,0.023675,2
8.1237659,-0.269788533449173,90.0144,0.023676,2
8.0207338,-0.269788533449173,90.0144,0.023677,2
7.9194241,-0.269788533449173,90.0144,0.023676,2
7.8156142,-0.269788533449173,90.0144,0.023676,2
7.7037654,-0.269788533449173,90.0144,0.023674,2
7.7186794,-0.269788533449173,90.0144,0.023675,2
7.7218843,-0.269788533449173,90.0144,0.023674,2
7.6173153,-0.269788533449173,90.0144,0.023673,2
7.6194081,-0.269788533449173,90.0144,0.023673,2
7.5122194,-0.269788533449173,90.0144,0.023673,2
7.519711,-0.269788533449173,90.0144,0.023673,2
7.5183091,-0.269788533449173,90.0144,0.023673,2
7.0245805,-0.269788533449173,90.0144,0.023671,2
7.4567294,-0.269788533449173,90.0144,0.023671,2
7.7370763,-0.269788533449173,90.0144,0.023671,2
7.5405812,-0.269788533449173,90.0144,0.023671,2
7.5723286,-0.269788533449173,90.0144,0.023672,2
7.5846267,-0.269788533449173,90.0144,0.023671,2
7.478744,-0.269788533449173,90.0144,0.023673,2
7.5277438,-0.269788533449173,90.0144,0.023674,2
7.5239305,-0.269788533449173,90.0144,0.023674,2
7.3538046,-0.269788533449173,90.0144,0.023675,2
7.469945,-0.269788533449173,90.0144,0.023674,2
7.5230136,-0.269788533449173,90.0144,0.023673,2
7.5386043,-0.269788533449173,90.0144,0.023673,2
7.428864,-0.269788533449173,90.0144,0.023672,2
7.4625101,-0.269788533449173,90.0144,0.023672,2
7.5078411,-0.269788533449173,90.0144,0.023672,2
7.4044042,-0.269788533449173,90.0144,0.023671,2
7.4173336,-0.269788533449173,90.0144,0.02367,2
7.4618812,-0.269788533449173,90.0144,0.023672,2
7.4742055,-0.269788533449173,90.0144,0.023672,2
7.3726373,-0.269788533449173,90.0144,0.023671,2
7.3860192,-0.269788533449173,90.0144,0.023671,2
7.4232044,-0.269788533449173,90.0144,0.02367,2
7.3113513,-0.269788533449173,90.0144,0.023674,2
7.3850222,-0.269788533449173,90.0144,0.023674,2
7.3924694,-0.269788533449173,90.0144,0.023674,2
7.3952813,-0.269788533449173,90.0144,0.023674,2
7.2639341,-0.269788533449173,90.0144,0.023671,2
7.2978964,-0.269788533449173,90.0144,0.02367,2
7.3305283,-0.269788533449173,90.0144,0.02367,2
7.3404112,-0.269788533449173,90.0144,0.02367,2
7.2365971,-0.269788533449173,90.0144,0.023672,2
7.1302266,-0.269788533449173,90.0144,0.023671,2
7.1322179,-0.269788533449173,90.0144,0.02367,2
7.1352921,-0.269788533449173,90.0144,0.02367,2
7.142189,-0.269788533449173,90.0144,0.02367,2
7.1621957,-0.269788533449173,90.0144,0.023671,2
7.1850576,-0.269788533449173,90.0144,0.023671,2
7.1974692,-0.269788533449173,90.0144,0.023671,2
7.0822768,-0.269788533449173,90.0144,0.023669,2
6.5098176,-0.269788533449173,90.0144,0.023669,2
7.0004983,-0.269788533449173,90.0144,0.023669,2
7.3094511,-0.269788533449173,90.0144,0.023669,2
7.1105347,-0.269788533449173,90.0144,0.02367,2
7.1388817,-0.269788533449173,90.0144,0.023672,2
7.1443844,-0.269788533449173,90.0144,0.023671,2
7.0639806,-0.269788533449173,90.0144,0.023668,2
7.1019483,-0.269788533449173,90.0144,0.02367,2
7.1151648,-0.269788533449173,90.0144,0.02367,2
6.9794841,-0.269788533449173,90.0144,0.02367,2
7.0564303,-0.269788533449173,90.0144,0.023671,2
7.0508013,-0.269788533449173,90.0144,0.023671,2
7.0738649,-0.269788533449173,90.0144,0.023672,2
6.9673381,-0.269788533449173,90.0144,0.02367,2
7.038981,-0.269788533449173,90.0144,0.023671,2
7.0391641,-0.269788533449173,90.0144,0.02367,2
7.0261774,-0.269788533449173,90.0144,0.023671,2
7.0282049,-0.269788533449173,90.0144,0.02367,2
7.0209389,-0.269788533449173,90.0144,0.023669,2
6.9859567,-0.269788533449173,90.0144,0.023668,2
7.0647264,-0.269788533449173,90.0144,0.023668,2
6.9635673,-0.269788533449173,90.0144,0.02367,2
6.9982176,-0.269788533449173,90.0144,0.023671,2
7.027812,-0.269788533449173,90.0144,0.023671,2
7.0350313,-0.269788533449173,90.0144,0.023672,2
7.0349197,-0.269788533449173,90.0144,0.02367,2
6.8249512,-0.269788533449173,90.0144,0.023668,2
7.0169621,-0.269788533449173,90.0144,0.023669,2
7.0344157,-0.269788533449173,90.0144,0.023669,2
7.051755,-0.269788533449173,90.0144,0.02367,2
7.0647573,-0.269788533449173,90.0144,0.023671,2
7.0668936,-0.269788533449173,90.0144,0.023671,2
7.0695238,-0.269788533449173,90.0144,0.023671,2
7.0769453,-0.269788533449173,90.0144,0.02367,2
7.0788193,-0.269788533449173,90.0144,0.02367,2
6.9254842,-0.269788533449173,90.0144,0.023671,2
6.7891445,-0.269788533449173,90.0144,0.023672,2
6.8658533,-0.269788533449173,90.0144,0.023671,2
6.8822308,-0.269788533449173,90.0144,0.02367,2
6.9061389,-0.269788533449173,90.0144,0.02367,2
6.9254198,-0.269788533449173,90.0144,0.023671,2
6.9574552,-0.269788533449173,90.0144,0.02367,2
6.9951272,-0.269788533449173,90.0144,0.023669,2
7.0136051,-0.269788533449173,90.0144,0.023669,2
7.0412469,-0.269788533449173,90.0144,0.02367,2
7.0716691,-0.269788533449173,90.0144,0.02367,2
7.1066394,-0.269788533449173,90.0144,0.02367,2
7.1239128,-0.269788533449173,90.0144,0.023669,2
7.1572785,-0.269788533449173,90.0144,0.023669,2
7.161685,-0.269788533449173,90.0144,0.02367,2
7.1721497,-0.269788533449173,90.0144,0.023671,2
7.1822023,-0.269788533449173,90.0144,0.023671,2
7.2084546,-0.269788533449173,90.0144,0.023671,2
7.2031245,-0.269788533449173,90.0144,0.023671,2
7.0968194,-0.269788533449173,90.0144,0.023674,2
6.9217162,-0.269788533449173,90.0144,0.023671,2
6.6772575,-0.269788533449173,90.0144,0.023671,2
6.3541117,-0.269788533449173,90.0144,0.023669,2
5.9579401,-0.269788533449173,90.0144,0.023668,2
5.5564332,-0.269788533449173,90.0144,0.023665,2
5.1627231,-0.269788533449173,90.0144,0.023665,2
4.8311992,-0.269788533449173,90.0144,0.023662,2
4.5941224,-0.269788533449173,90.0144,0.02366,2
4.3604393,-0.269788533449173,90.0144,0.023658,2
4.1406269,-0.269788533449173,90.0144,0.023656,2
3.8964121,-0.269788533449173,90.0144,0.023654,2
3.6325526,-0.269788533449173,90.0144,0.023653,2
3.3786228,-0.269788533449173,90.0144,0.023653,2
3.1593194,-0.269788533449173,90.0144,0.023653,2
2.9610832,-0.269788533449173,90.0144,0.023652,2
2.7663531,-0.269788533449173,90.0144,0.02365,2
2.5859497,-0.269788533449173,90.0144,0.023649,2
2.3986979,-0.269788533449173,90.0144,0.02365,2
2.2372661,-0.269788533449173,90.0144,0.023648,2
2.0821583,-0.269788533449173,90.0144,0.02365,2
2.0055711,-0.269788533449173,90.0144,0.023649,2
2.0056036,-0.269788533449173,90.0144,0.023649,2
2.0056407,-0.404682785272598,90.0144,0.023649,2
2.0051444,-0.314753293991089,90.0144,0.023648,2
2.0048568,-0.292270928621292,90.0144,0.023648,2
2.0055568,-0.337235659360886,90.0144,0.023647,2
2.0051131,-0.314753293991089,90.0144,0.023649,2
2.0047052,-0.269788533449173,90.0144,0.023648,2
2.0054095,-0.314753293991089,90.0144,0.023649,2
2.0042458,-0.359718054533005,90.0144,0.023648,2
2.0054896,-0.337235659360886,90.0144,0.023648,2
2.0040987,61.2566680908203,90.0144,0.023648,2
2.0250337,219.432006835938,90.0144,0.023648,2
2.0272088,439.170989990234,90.0144,0.023648,2
2.0026095,737.389831542969,90.0144,0.023649,2
2.0130501,964.117919921875,90.0144,0.02365,2
2.0086875,1194.93823242188,90.0144,0.023651,2
2.0074248,1434.19592285156,90.0144,0.023652,2
2.0085878,1637.73559570313,90.0144,0.023653,2
2.0068903,1925.0546875,90.0144,0.023655,2
2.0069559,2140.46533203125,90.0144,0.023656,2
2.0094035,2419.88134765625,90.0144,0.023658,2
2.0069644,2632.103515625,90.0144,0.02366,2
2.006284,2884.46118164063,90.0144,0.023662,2
2.0075018,3099.27709960938,90.0144,0.023663,2
2.0057988,3326.6083984375,90.0144,0.023665,2
2.0068507,3577.7802734375,90.0144,0.023666,2
2.0058782,3852.86181640625,90.0144,0.023669,2
2.0032337,4057.8037109375,90.0144,0.023671,2
2.0053689,4332.189453125,90.0144,0.023674,2
2.0071537,11328.5283203125,90.0144,0.023805,2
2.007875,11617.044921875,90.0144,0.02381,2
2.0080755,11737.0947265625,90.0144,0.023815,2
2.008188,11965.33203125,90.0144,0.023818,2
2.0076401,12253.486328125,90.0144,0.023825,2
2.0080442,12469.6982421875,90.0144,0.023832,2
2.0081084,12722.115234375,90.0144,0.023839,2
2.008141,13010.38671875,90.0144,0.023847,2
2.0085099,13274.859375,90.0144,0.023852,2
2.0093138,13419.125,90.0144,0.023856,2
2.007983,13683.4052734375,90.0144,0.023863,2
2.009711,13923.8203125,90.0144,0.023873,2
2.0085602,14307.9794921875,90.0144,0.023882,2
2.0095625,14632.080078125,90.0144,0.023888,2
2.008764,14872.8603515625,90.0144,0.023896,2
2.0094213,15088.9775390625,90.0144,0.0239,2
2.0088608,15413.3623046875,90.0144,0.023907,2
2.0100336,15593.4697265625,90.0144,0.023917,2
2.0094113,15965.6962890625,90.0144,0.023922,2
2.00933,16205.982421875,90.0144,0.023929,2
2.0105879,16446.828125,90.0144,0.023934,2
2.0093942,16663.09765625,90.0144,0.023939,2
2.0105236,16951.46875,90.0144,0.023947,2
2.009541,17131.595703125,90.0144,0.023954,2
2.0108309,17359.833984375,90.0144,0.023959,2
2.0095155,17648.001953125,90.0144,0.023967,2
2.0103192,17888.138671875,90.0144,0.023974,2
2.0101123,18297.048828125,90.0144,0.023989,2
2.0103908,19209.615234375,90.0144,0.024014,2
2.0104864,19497.85546875,90.0144,0.024021,2
2.0107608,20123.12890625,90.0144,0.024037,2
2.0108037,20363.09375,90.0144,0.024045,2
2.0107136,20759.533203125,90.0144,0.024055,2
2.0113802,21059.56640625,90.0144,0.024064,2
2.0110769,21312.212890625,90.0144,0.024069,2
2.01193,21480.265625,90.0144,0.024074,2
2.0109596,21720.7421875,90.0144,0.024081,2
2.0113773,21948.89453125,90.0144,0.024087,2
2.0122552,22177.095703125,90.0144,0.024092,2
2.0111668,22417.09375,90.0144,0.0241,2
2.0120158,22705.302734375,90.0144,0.024107,2
2.0115621,22921.65234375,90.0144,0.024113,2
2.0114202,23174.6796875,90.0144,0.024122,2
2.0116494,23390.767578125,90.0144,0.024127,2
2.0115104,23642.818359375,90.0144,0.024132,2
2.0126593,23859.15625,90.0144,0.024139,2
2.01125,24087.349609375,90.0144,0.024145,2
2.0118926,24315.435546875,90.0144,0.024151,2
2.0117538,24459.466796875,90.0144,0.024156,2
2.0118454,24723.986328125,90.0144,0.024163,2
2.0117495,24952.47265625,90.0144,0.024169,2
2.011884,25204.4296875,90.0144,0.024177,2
2.0113888,25420.6328125,90.0144,0.024182,2
2.0119386,25708.990234375,90.0144,0.02419,2
2.012073,25936.994140625,90.0144,0.024195,2
2.0119872,26165.111328125,90.0144,0.024201,2
2.0129478,26405.2265625,90.0144,0.024208,2
2.0119901,26621.357421875,90.0144,0.024213,2
2.012099,26861.712890625,90.0144,0.024219,2
2.0127771,26981.697265625,90.0144,0.024221,2
2.0117581,27161.98828125,90.0144,0.024228,2
2.0120761,27510.25390625,90.0144,0.024238,2
2.0117335,27714.5703125,90.0144,0.024243,2
2.0122924,27979,90.0144,0.024249,2
2.01195,28195.03515625,90.0144,0.024254,2
2.0124021,28519.451171875,90.0144,0.024265,2
2.01213,28819.70703125,90.0144,0.024271,2
2.0120912,29035.681640625,90.0144,0.024279,2
2.0130103,29275.9921875,90.0144,0.024284,2
2.012233,29503.833984375,90.0144,0.02429,2
2.0121098,29793.12109375,90.0144,0.024297,2
2.0124309,30033.349609375,90.0144,0.024303,2
2.012372,30261.498046875,90.0144,0.024309,2
2.0122759,30465.642578125,90.0144,0.024314,2
2.0120339,30705.751953125,90.0144,0.024319,2
2.0122259,30825.984375,90.0144,0.024323,2
2.0125399,31126.1640625,90.0144,0.024332,2
2.0124135,31474.8828125,90.0144,0.02434,2
2.0124135,31702.9296875,90.0144,0.024346,2
2.0124049,31931.201171875,90.0144,0.024351,2
2.0124998,32171.41015625,90.0144,0.024357,2
2.0119421,32483.564453125,90.0144,0.024365,2
2.0121872,32747.6484375,90.0144,0.024372,2
2.0125842,32988.76953125,90.0144,0.024378,2
2.012696,33265.1875,90.0144,0.024383,2
2.0116487,33481.28515625,90.0144,0.024388,2
2.0122187,33733.58203125,90.0144,0.024394,2
2.0126932,33973.7890625,90.0144,0.024402,2
2.0127735,34201.9296875,90.0144,0.024406,2
2.0112267,34441.9921875,90.0144,0.024412,2
2.0120239,34538.34375,90.0144,0.024415,2
2.0123863,34658.48046875,90.0144,0.024418,2
2.0127046,34934.7109375,90.0144,0.024426,2
2.0113454,35187.0234375,90.0144,0.024432,2
2.0124006,35415.27734375,90.0144,0.024439,2
2.0129039,35643.28515625,90.0144,0.024443,2
2.011693,35883.58984375,90.0144,0.02445,2
2.012907,36172.2578125,90.0144,0.024456,2
2.0124581,36520.63671875,90.0144,0.024464,2
2.0119207,36712.8984375,90.0144,0.024469,2
2.0123677,36952.953125,90.0144,0.024473,2
2.0128984,37181.38671875,90.0144,0.024477,2
2.0126314,37493.53515625,90.0144,0.024485,2
2.0123491,37697.68359375,90.0144,0.024488,2
2.0122445,37938.33984375,90.0144,0.024493,2
2.0119925,38154.578125,90.0144,0.024498,2
2.0124779,38394.50390625,90.0144,0.024503,2
2.012917,38502.62890625,90.0144,0.024507,2
2.0120625,38754.82421875,90.0144,0.024511,2
2.0120409,38995.01171875,90.0144,0.024517,2
2.0128524,39271.25390625,90.0144,0.024524,2
2.0117745,39499.69140625,90.0144,0.024531,2
2.0117188,39739.91796875,90.0144,0.024537,2
2.0114281,39968.17578125,90.0144,0.02454,2
2.0114899,40280.23046875,90.0144,0.02455,2
2.0129285,40556.66015625,90.0144,0.024556,2
2.0113823,40784.84375,90.0144,0.024559,2
2.0128164,40964.8046875,90.0144,0.024562,2
2.0118577,41181.3203125,90.0144,0.024568,2
2.011235,41445.6953125,90.0144,0.024574,2
2.0127246,41637.9609375,90.0144,0.024578,2
2.0117705,41890.15625,90.0144,0.024583,2
2.0120368,42106.453125,90.0144,0.024586,2
2.0124981,42406.44921875,90.0144,0.024593,2
2.0110919,42634.49609375,90.0144,0.024598,2
2.0118034,42875.44921875,90.0144,0.024604,2
2.0129032,43164.08984375,90.0144,0.02461,2
2.0108852,43500.04296875,90.0144,0.024618,2
2.0120945,43704.1953125,90.0144,0.024622,2
2.0122967,44004.35546875,90.0144,0.024628,2
2.0111971,44304.5859375,90.0144,0.024635,2
2.0122309,44533.0625,90.0144,0.024638,2
2.0111012,44761.43359375,90.0144,0.024642,2
2.0124643,44953.55859375,90.0144,0.024647,2
2.0110598,45290.0390625,90.0144,0.024653,2
2.0121491,45529.91796875,90.0144,0.024658,2
2.0110469,45758.1328125,90.0144,0.024663,2
2.0113044,45974.45703125,90.0144,0.024667,2
2.0111899,46203.3125,90.0144,0.024671,2
2.0110183,46323.24609375,90.0144,0.024674,2
2.0120187,46623.40234375,90.0144,0.024682,2
2.0111773,46839.87109375,90.0144,0.024686,2
2.0107167,47067.82421875,90.0144,0.02469,2
2.0114617,47308.05859375,90.0144,0.024694,2
2.0111399,47548.1640625,90.0144,0.024699,2
2.0109742,47789.41015625,90.0144,0.024704,2
2.0109553,48018.36328125,90.0144,0.024707,2
2.0107152,48234.96875,90.0144,0.024711,2
2.0109067,48536.0625,90.0144,0.024717,2
2.0108769,48789.0703125,90.0144,0.024722,2
2.0109782,48993.77734375,90.0144,0.024726,2
2.0107267,49246.46875,90.0144,0.024729,2
2.0110126,49476.015625,90.0144,0.024733,2
2.010361,49692.9609375,90.0144,0.024738,2
2.0106165,49921.90234375,90.0144,0.024742,2
2.0109656,50162.67578125,90.0144,0.024746,2
2.009896,50343.421875,90.0144,0.02475,2
2.0102203,50548.1484375,90.0144,0.024753,2
2.0108917,50788.90625,90.0144,0.024757,2
2.0110977,50993.9140625,90.0144,0.024762,2
2.0098062,51246.99609375,90.0144,0.024765,2
2.0105543,51427.73046875,90.0144,0.024769,2
2.0109806,51692.49609375,90.0144,0.024775,2
2.0100887,51933.48828125,90.0144,0.024778,2
2.0106359,52102.1640625,90.0144,0.024783,2
2.0100102,52330.73828125,90.0144,0.024788,2
2.0105317,52583.5546875,90.0144,0.024793,2
2.0096405,52896.73046875,90.0144,0.024798,2
2.0103242,53234.07421875,90.0144,0.024803,2
2.0101643,53450.99609375,90.0144,0.024807,2
2.0092354,53703.75390625,90.0144,0.024811,2
2.0102944,53908.609375,90.0144,0.024814,2
2.0097075,54161.39453125,90.0144,0.024817,2
2.009532,54257.86328125,90.0144,0.02482,2
2.0107417,54498.99609375,90.0144,0.024822,2
2.0092952,54679.58984375,90.0144,0.024826,2
2.0105746,54908.40234375,90.0144,0.024829,2
2.0091469,55137.390625,90.0144,0.024833,2
2.0104444,55378.13671875,90.0144,0.024837,2
2.0104015,55691.40234375,90.0144,0.024842,2
2.0086923,55956.8046875,90.0144,0.024847,2
2.01036,56258.1015625,90.0144,0.024852,2
2.0087962,56474.90625,90.0144,0.024855,2
2.0105543,56703.734375,90.0144,0.024858,2
2.0089302,56944.6171875,90.0144,0.024865,2
2.0099359,57185.41015625,90.0144,0.024868,2
2.0086608,57414.15234375,90.0144,0.02487,2
2.0101383,57667.51953125,90.0144,0.024874,2
2.0095444,57920.35546875,90.0144,0.024879,2
2.009135,58161.3046875,90.0144,0.024883,2
2.0088682,58378.01953125,90.0144,0.024885,2
2.0101752,58498.6171875,90.0144,0.024887,2
2.009001,58630.9921875,90.0144,0.02489,2
2.0101881,58907.94140625,90.0144,0.024894,2
2.0085266,59245.72265625,90.0144,0.024898,2
2.0099239,59487.01953125,90.0144,0.024903,2
2.0085378,59715.83203125,90.0144,0.024906,2
2.0096869,59944.40625,90.0144,0.02491,2
2.0086918,60197.734375,90.0144,0.024914,2
2.0084779,60402.3828125,90.0144,0.024916,2
2.0090594,60595.0859375,90.0144,0.024919,2
2.0085008,60920.47265625,90.0144,0.024925,2
2.0095301,61161.34375,90.0144,0.024929,2
2.0081575,61438.44921875,90.0144,0.024933,2
2.0082443,61655.421875,90.0144,0.024936,2
2.0094559,61859.8046875,90.0144,0.024938,2
2.0086732,62112.87890625,90.0144,0.024943,2
2.0086188,62329.56640625,90.0144,0.024945,2
2.0077634,62619.33984375,90.0144,0.024949,2
2.0080762,62848.484375,90.0144,0.024952,2
2.0084481,63113.06640625,90.0144,0.024956,2
2.0085919,63377.95703125,90.0144,0.024959,2
2.0083284,63631.15234375,90.0144,0.024961,2
2.0078158,63908.015625,90.0144,0.024964,2
2.0082374,64064.7578125,90.0144,0.024967,2
2.0083442,64317.78125,90.0144,0.02497,2
2.0077419,64558.76171875,90.0144,0.024973,2
2.0083525,64799.56640625,90.0144,0.024975,2
2.0083079,64992.30859375,90.0144,0.024978,2
2.0070884,65233.42578125,90.0144,0.024982,2
2.0078635,65462.109375,90.0144,0.024984,2
2.0084875,65654.6171875,90.0144,0.024988,2
2.0067492,65980.390625,90.0144,0.024993,2
2.0081341,66197.0703125,90.0144,0.024997,2
2.0085728,66474.1171875,90.0144,0.025001,2
2.0072904,66678.8984375,90.0144,0.025004,2
2.0082324,66919.8203125,90.0144,0.025007,2
2.0084803,67040.53125,90.0144,0.025009,2
2.0082736,67377.53125,90.0144,0.025014,2
2.0069039,67558.34375,90.0144,0.025018,2
2.0077541,67895.6328125,90.0144,0.02502,2
2.0077655,68124.4296875,90.0144,0.025023,2
2.0078151,68377.328125,90.0144,0.025025,2
2.0079093,68606.1328125,90.0144,0.025028,2
2.0069706,68919.3359375,90.0144,0.025032,2
2.0084019,69160.9921875,90.0144,0.025035,2
2.0068781,69365.8125,90.0144,0.025036,2
2.0079491,69594.484375,90.0144,0.025038,2
2.0072377,69835.59375,90.0144,0.025041,2
2.0073771,70064.2890625,90.0144,0.025043,2
2.007673,70305.28125,90.0144,0.025046,2
2.0071256,70546.0625,90.0144,0.02505,2
2.0069108,70835.4296875,90.0144,0.025053,2
2.0078881,71064.2265625,90.0144,0.025056,2
2.0065715,71293.203125,90.0144,0.025059,2
2.0081086,71533.96875,90.0144,0.025062,2
2.0067334,71762.7578125,90.0144,0.025064,2
2.0080585,71991.546875,90.0144,0.025067,2
2.0063362,72220.4609375,90.0144,0.02507,2
2.0074263,72522.3125,90.0144,0.025073,2
2.0064201,72727.0703125,90.0144,0.025075,2
2.0072286,72967.9375,90.0144,0.025078,2
2.0064256,73184.7421875,90.0144,0.025079,2
2.006464,73497.8671875,90.0144,0.025081,2
2.0072939,73714.5546875,90.0144,0.025083,2
2.0067964,73943.296875,90.0144,0.025086,2
2.0075939,74184.7265625,90.0144,0.025089,2
2.0067778,74413.4375,90.0144,0.025091,2
2.0073051,74666.3984375,90.0144,0.025093,2
2.0070634,74895.2734375,90.0144,0.025095,2
