Map23 (K),Field (Oe),Position (Deg),R2 #3 YPt0.41Pd0.59Bi (Ohm),ChNo,rounded temp,diff
6.0124755,-89628.609375,0.0,0.0273639,2,6.01,0.0
6.0122604,-89377.0546875,0.0,0.0273601,2,6.01,0.0
6.0128059,-89125.7578125,0.0,0.0273567,2,6.01,0.0
6.0115767,-88945.8046875,0.0,0.0273546,2,6.01,0.0
6.0130682,-88634.0703125,0.0,0.02735,2,6.01,0.0
6.0121832,-88406.5625,0.0,0.0273479,2,6.01,0.0
6.0118227,-88167.1640625,0.0,0.027345,2,6.01,0.0
6.012929,-87927.6953125,0.0,0.0273409,2,6.01,0.0
6.0122294,-87736.109375,0.0,0.0273386,2,6.01,0.0
6.0120988,-87496.78125,0.0,0.0273357,2,6.01,0.0
6.0126982,-87256.9140625,0.0,0.0273325,2,6.01,0.0
6.0121374,-87029.578125,0.0,0.0273296,2,6.01,0.0
6.0128675,-86718.2421875,0.0,0.0273244,2,6.01,0.0
6.0114694,-86382.84375,0.0,0.0273202,2,6.01,0.0
6.0137982,-86131.5390625,0.0,0.027316,2,6.01,0.0
6.0133982,-85916.0546875,0.0,0.0273133,2,6.01,0.0
6.0131216,-85676.28125,0.0,0.0273085,2,6.01,0.0
6.0128598,-85448.28125,0.0,0.0273048,2,6.01,0.0
6.0124907,-85137.046875,0.0,0.0273,2,6.01,0.0
6.0116153,-84921.59375,0.0,0.0272961,2,6.01,0.0
6.011569,-84718.1328125,0.0,0.0272928,2,6.01,0.0
6.0132909,-84466.6171875,0.0,0.0272879,2,6.01,0.0
6.0132523,-84239.21875,0.0,0.0272836,2,6.01,0.0
6.0134673,-84011.6328125,0.0,0.0272792,2,6.01,0.0
6.0129976,-83795.8125,0.0,0.0272764,2,6.01,0.0
6.0119762,-83496.546875,0.0,0.0272717,2,6.01,0.0
6.011631,-83269.125,0.0,0.0272674,2,6.01,0.0
6.0130911,-83029.5859375,0.0,0.0272624,2,6.01,0.0
6.0131755,-82802.1953125,0.0,0.0272583,2,6.01,0.0
6.012373,-82550.8046875,0.0,0.0272544,2,6.01,0.0
6.0120883,-82262.734375,0.0,0.0272494,2,6.01,0.0
6.0120039,-81987.0859375,0.0,0.0272459,2,6.01,0.0
6.0118656,-81879.5078125,0.0,0.0272436,2,6.01,0.0
6.0138106,-81592.1796875,0.0,0.0272378,2,6.01,0.0
6.0138183,-81232.828125,0.0,0.0272327,2,6.01,0.0
6.0131111,-81029.5,0.0,0.0272298,2,6.01,0.0
6.0125647,-80741.953125,0.0,0.0272253,2,6.01,0.0
6.0119653,-80538.140625,0.0,0.0272221,2,6.01,0.0
6.0119967,-80310.7421875,0.0,0.0272185,2,6.01,0.0
6.0121117,-80011.609375,0.0,0.0272128,2,6.01,0.0
6.0127187,-79652.078125,0.0,0.0272068,2,6.01,0.0
6.0129576,-79448.78125,0.0,0.0272038,2,6.01,0.0
6.0128808,-79197.328125,0.0,0.0271985,2,6.01,0.0
6.0131035,-78981.84375,0.0,0.0271954,2,6.01,0.0
6.0138254,-78730.4921875,0.0,0.0271901,2,6.01,0.0
6.0114279,-78419.2109375,0.0,0.0271845,2,6.01,0.0
6.012311,-78179.5859375,0.0,0.0271801,2,6.01,0.0
6.0127954,-77988.234375,0.0,0.0271754,2,6.01,0.0
6.0134873,-77784.4765625,0.0,0.0271722,2,6.01,0.0
6.0132422,-77509.296875,0.0,0.0271667,2,6.01,0.0
6.0128422,-77317.390625,0.0,0.0271627,2,6.01,0.0
6.0128188,-77077.6796875,0.0,0.0271587,2,6.01,0.0
6.0129652,-76826.3515625,0.0,0.0271529,2,6.01,0.0
6.0123343,-76539.1328125,0.0,0.0271468,2,6.01,0.0
6.0124726,-76335.6875,0.0,0.0271436,2,6.01,0.0
6.0137949,-76108.125,0.0,0.0271388,2,6.01,0.0
6.012042,-75856.7734375,0.0,0.0271337,2,6.01,0.0
6.0127726,-75628.578125,0.0,0.0271289,2,6.01,0.0
6.0125837,-75317.3359375,0.0,0.0271234,2,6.01,0.0
6.0131683,-75101.6953125,0.0,0.0271189,2,6.01,0.0
6.0121841,-74874.3828125,0.0,0.0271157,2,6.01,0.0
6.013145,-74634.5859375,0.0,0.0271097,2,6.01,0.0
6.0131755,-74407.265625,0.0,0.0271053,2,6.01,0.0
6.0119762,-74191.7421875,0.0,0.0271019,2,6.01,0.0
6.0125375,-73963.859375,0.0,0.0270979,2,6.01,0.0
6.0138831,-73748.609375,0.0,0.0270934,2,6.01,0.0
6.012815,-73473.09375,0.0,0.0270878,2,6.01,0.0
6.0126691,-73161.8125,0.0,0.0270819,2,6.01,0.0
6.0125527,-72970.21875,0.0,0.0270785,2,6.01,0.0
6.0133834,-72718.90625,0.0,0.0270726,2,6.01,0.0
6.0123301,-72514.7578125,0.0,0.0270689,2,6.01,0.0
6.0131989,-72263.09375,0.0,0.0270626,2,6.01,0.0
6.0124993,-72071.28125,0.0,0.0270587,2,6.01,0.0
6.0134454,-71796.0703125,0.0,0.0270525,2,6.01,0.0
6.0126839,-71592.4296875,0.0,0.0270483,2,6.01,0.0
6.0132985,-71281.0234375,0.0,0.0270423,2,6.01,0.0
6.0122685,-71053.640625,0.0,0.0270372,2,6.01,0.0
6.0129914,-70826.1015625,0.0,0.0270305,2,6.01,0.0
6.0122304,-70526.5078125,0.0,0.0270253,2,6.01,0.0
6.013998,-70358.921875,0.0,0.0270202,2,6.01,0.0
6.0132761,-70143.3671875,0.0,0.027016,2,6.01,0.0
6.0121999,-69844.140625,0.0,0.0270084,2,6.01,0.0
6.0130219,-69616.4765625,0.0,0.0270031,2,6.01,0.0
6.0127301,-69377.203125,0.0,0.0269979,2,6.01,0.0
6.0132217,-69173.2265625,0.0,0.0269935,2,6.01,0.0
6.012815,-68897.4453125,0.0,0.0269877,2,6.01,0.0
6.0124836,-68718.0546875,0.0,0.0269833,2,6.01,0.0
6.0130682,-68514.3203125,0.0,0.0269797,2,6.01,0.0
